G000016325	G001571285	0.174048	0	131/10000
G000735515	G001571285	0.169604	0	144/10000
G000025565	G001571285	0.166759	0	153/10000
G000694955	G001571285	0.160465	0	175/10000
G000164865	G001571285	0.178173	0	120/10000
G000757785	G001571285	0.18918	0	95/10000
G000735455	G001571285	0.177782	0	121/10000
G001297765	G001571285	0.182269	0	110/10000
G001571285	G001571285	0	0	10000/10000
G000735365	G001571285	0.122255	0	399/10000
G000215745	G001571285	0.172288	0	136/10000
G000240185	G001571285	0.174408	0	130/10000
G000247895	G001571285	0.162098	0	169/10000
G001022195	G001571285	0.164079	0	162/10000
G000195995	G001571285	0.177011	0	123/10000
G000648515	G001571285	0.162655	0	167/10000
G001558935	G001571285	0.169931	0	143/10000
G001187865	G001571285	0.194988	6.48352e-319	84/10000
G000302695	G001571285	0.213325	2.73112e-206	57/10000
G000705335	G000735365	0.22559	1.80947e-153	44/10000
G000757825	G000735365	0.201619	5.14399e-271	73/10000
G001654915	G000735365	0.206387	1.06153e-241	66/10000
G000262305	G000735365	0.206387	1.0905e-244	66/10000
G000248015	G000735365	0.190183	0	93/10000
G000463155	G000735365	0.182269	0	110/10000
G000982825	G000735365	0.171602	0	138/10000
G000621185	G000735365	0.202271	1.80042e-267	72/10000
G000759795	G000735365	0.177782	0	121/10000
G000300455	G000735365	0.187235	0	99/10000
G001022135	G000735365	0.174408	0	130/10000
G000016325	G000735365	0.181843	0	111/10000
G000735515	G000735365	0.156373	0	191/10000
G000025565	G000735365	0.168318	0	148/10000
G000694955	G000735365	0.17026	0	142/10000
G000164865	G000735365	0.168318	0	148/10000
G000757785	G000735365	0.172635	0	135/10000
G000735455	G000735365	0.180587	0	114/10000
G001297765	G000735365	0.186292	0	101/10000
G001571285	G000735365	0.122255	0	399/10000
G000735365	G000735365	0	0	10000/10000
G000215745	G000735365	0.175137	0	128/10000
G000240185	G000735365	0.179364	0	117/10000
G000247895	G000735365	0.160465	0	175/10000
G001022195	G000735365	0.162098	0	169/10000
G000195995	G000735365	0.181843	0	111/10000
G000648515	G000735365	0.164955	0	159/10000
G001558935	G000735365	0.178567	0	119/10000
G001187865	G000735365	0.198488	4.24152e-294	78/10000
G000302695	G000735365	0.212502	1.36965e-210	58/10000
G000705335	G000215745	0.228939	3.05958e-141	41/10000
G000757825	G000215745	0.192258	0	89/10000
G001654915	G000215745	0.214163	1.6213e-200	56/10000
G000262305	G000215745	0.197886	1.15662e-297	79/10000
G000248015	G000215745	0.197292	2.32536e-300	80/10000
G000463155	G000215745	0.18918	0	95/10000
G000982825	G000215745	0.194429	1.54939e-320	85/10000
G000621185	G000215745	0.188686	0	96/10000
G000759795	G000215745	0.182699	0	109/10000
G000300455	G000215745	0.186292	0	101/10000
G001022135	G000215745	0.187235	0	99/10000
G000016325	G000215745	0.188197	0	97/10000
G000735515	G000215745	0.177782	0	121/10000
G000025565	G000215745	0.173691	0	132/10000
G000694955	G000215745	0.178567	0	119/10000
G000164865	G000215745	0.168002	0	149/10000
G000757785	G000215745	0.183572	0	107/10000
G000735455	G000215745	0.175506	0	127/10000
G001297765	G000215745	0.183134	0	108/10000
G001571285	G000215745	0.172288	0	136/10000
G000735365	G000215745	0.175137	0	128/10000
G000215745	G000215745	0	0	10000/10000
G000240185	G000215745	0.120236	0	417/10000
G000247895	G000215745	0.14791	0	229/10000
G001022195	G000215745	0.152392	0	208/10000
G000195995	G000215745	0.184014	0	106/10000
G000648515	G000215745	0.182699	0	109/10000
G001558935	G000215745	0.178173	0	120/10000
G001187865	G000215745	0.190183	0	93/10000
G000302695	G000215745	0.210897	7.84699e-218	60/10000
G000705335	G000240185	0.22668	2.926e-148	43/10000
G000757825	G000240185	0.194988	3.08136e-314	84/10000
G001654915	G000240185	0.224525	1.68267e-156	45/10000
G000262305	G000240185	0.203604	2.6126e-259	70/10000
G000248015	G000240185	0.192258	0	89/10000
G000463155	G000240185	0.182269	0	110/10000
G000982825	G000240185	0.184461	0	105/10000
G000621185	G000240185	0.186292	0	101/10000
G000759795	G000240185	0.175878	0	126/10000
G000300455	G000240185	0.181002	0	113/10000
G001022135	G000240185	0.180176	0	115/10000
G000016325	G000240185	0.191209	0	91/10000
G000735515	G000240185	0.177011	0	123/10000
G000025565	G000240185	0.174408	0	130/10000
G000694955	G000240185	0.175878	0	126/10000
G000164865	G000240185	0.166453	0	154/10000
G000757785	G000240185	0.174408	0	130/10000
G000735455	G000240185	0.178964	0	118/10000
G001297765	G000240185	0.178173	0	120/10000
G001571285	G000240185	0.174408	0	130/10000
G000735365	G000240185	0.179364	0	117/10000
G000215745	G000240185	0.120236	0	417/10000
G000240185	G000240185	0	0	10000/10000
G000247895	G000240185	0.14291	0	255/10000
G001022195	G000240185	0.136471	0	293/10000
G000195995	G000240185	0.178964	0	118/10000
G000648515	G000240185	0.154692	0	198/10000
G001558935	G000240185	0.180176	0	115/10000
G001187865	G000240185	0.200342	1.60303e-279	75/10000
G000302695	G000240185	0.222464	2.45464e-165	47/10000
G000705335	G000247895	0.223483	8.5842e-160	46/10000
G000757825	G000247895	0.192258	0	89/10000
G001654915	G000247895	0.224525	1.83811e-156	45/10000
G000262305	G000247895	0.203604	2.95443e-259	70/10000
G000248015	G000247895	0.187235	0	99/10000
G000463155	G000247895	0.179364	0	117/10000
G000982825	G000247895	0.16615	0	155/10000
G000621185	G000247895	0.190693	0	92/10000
G000759795	G000247895	0.177395	0	122/10000
G000300455	G000247895	0.184912	0	104/10000
G001022135	G000247895	0.167376	0	151/10000
G000016325	G000247895	0.180176	0	115/10000
G000735515	G000247895	0.168636	0	147/10000
G000025565	G000247895	0.160733	0	174/10000
G000694955	G000247895	0.169604	0	144/10000
G000164865	G000247895	0.168002	0	149/10000
G000757785	G000247895	0.187235	0	99/10000
G000735455	G000247895	0.175506	0	127/10000
G001297765	G000247895	0.172635	0	135/10000
G001571285	G000247895	0.162098	0	169/10000
G000735365	G000247895	0.160465	0	175/10000
G000215745	G000247895	0.14791	0	229/10000
G000240185	G000247895	0.14291	0	255/10000
G000247895	G000247895	0	0	10000/10000
G001022195	G000247895	0.133272	0	314/10000
G000195995	G000247895	0.188686	0	96/10000
G000648515	G000247895	0.175878	0	126/10000
G001558935	G000247895	0.17026	0	142/10000
G001187865	G000247895	0.196126	1.45513e-308	82/10000
G000302695	G000247895	0.206387	3.69195e-241	66/10000
G000705335	G001022195	0.23782	1.70951e-112	34/10000
G000757825	G001022195	0.199098	8.26221e-282	77/10000
G001654915	G001022195	0.223483	2.97212e-158	46/10000
G000262305	G001022195	0.207842	4.14699e-232	64/10000
G000248015	G001022195	0.192258	0	89/10000
G000463155	G001022195	0.184912	0	104/10000
G000982825	G001022195	0.173691	0	132/10000
G000621185	G001022195	0.197292	8.2788e-295	80/10000
G000759795	G001022195	0.179364	0	117/10000
G000300455	G001022195	0.189679	0	94/10000
G001022135	G001022195	0.146706	0	235/10000
G000016325	G001022195	0.187713	0	98/10000
G000735515	G001022195	0.176252	0	125/10000
G000025565	G001022195	0.167067	0	152/10000
G000694955	G001022195	0.14515	0	243/10000
G000164865	G001022195	0.168956	0	146/10000
G000757785	G001022195	0.181421	0	112/10000
G000735455	G001022195	0.184461	0	105/10000
G001297765	G001022195	0.189679	0	94/10000
G001571285	G001022195	0.164079	0	162/10000
G000735365	G001022195	0.162098	0	169/10000
G000215745	G001022195	0.152392	0	208/10000
G000240185	G001022195	0.136471	0	293/10000
G000247895	G001022195	0.133272	0	314/10000
G001022195	G001022195	0	0	10000/10000
G000195995	G001022195	0.177395	0	122/10000
G000648515	G001022195	0.158887	0	181/10000
G001558935	G001022195	0.178567	0	119/10000
G001187865	G001022195	0.193331	0	87/10000
G000302695	G001022195	0.214163	1.76098e-198	56/10000
G000705335	G000195995	0.217673	2.27563e-184	52/10000
G000757825	G000195995	0.207109	1.13481e-237	65/10000
G001654915	G000195995	0.223483	2.30746e-161	46/10000
G000262305	G000195995	0.197886	4.30671e-298	79/10000
G000248015	G000195995	0.193331	0	87/10000
G000463155	G000195995	0.196126	2.59615e-310	82/10000
G000982825	G000195995	0.191731	0	90/10000
G000621185	G000195995	0.200342	3.03914e-279	75/10000
G000759795	G000195995	0.191731	0	90/10000
G000300455	G000195995	0.187713	0	98/10000
G001022135	G000195995	0.177011	0	123/10000
G000016325	G000195995	0.185367	0	103/10000
G000735515	G000195995	0.186761	0	100/10000
G000025565	G000195995	0.182269	0	110/10000
G000694955	G000195995	0.169279	0	145/10000
G000164865	G000195995	0.177782	0	121/10000
G000757785	G000195995	0.208588	6.07979e-228	63/10000
G000735455	G000195995	0.186761	0	100/10000
G001297765	G000195995	0.184014	0	106/10000
G001571285	G000195995	0.177011	0	123/10000
G000735365	G000195995	0.181843	0	111/10000
G000215745	G000195995	0.184014	0	106/10000
G000240185	G000195995	0.178964	0	118/10000
G000247895	G000195995	0.188686	0	96/10000
G001022195	G000195995	0.177395	0	122/10000
G000195995	G000195995	0	0	10000/10000
G000648515	G000195995	0.14346	0	252/10000
G001558935	G000195995	0.154928	0	197/10000
G001187865	G000195995	0.193331	0	87/10000
G000302695	G000195995	0.212502	4.15861e-210	58/10000
G000705335	G000648515	0.215885	9.61145e-192	54/10000
G000757825	G000648515	0.194429	2.27695e-319	85/10000
G001654915	G000648515	0.218593	1.64612e-180	51/10000
G000262305	G000648515	0.206387	1.3484e-243	66/10000
G000248015	G000648515	0.185827	0	102/10000
G000463155	G000648515	0.181843	0	111/10000
G000982825	G000648515	0.179768	0	116/10000
G000621185	G000648515	0.200976	2.00125e-274	74/10000
G000759795	G000648515	0.181002	0	113/10000
G000300455	G000648515	0.188197	0	97/10000
G001022135	G000648515	0.168002	0	149/10000
G000016325	G000648515	0.174771	0	129/10000
G000735515	G000648515	0.176252	0	125/10000
G000025565	G000648515	0.16615	0	155/10000
G000694955	G000648515	0.154457	0	199/10000
G000164865	G000648515	0.172984	0	134/10000
G000757785	G000648515	0.194988	5.33401e-313	84/10000
G000735455	G000648515	0.181843	0	111/10000
G001297765	G000648515	0.184014	0	106/10000
G001571285	G000648515	0.162655	0	167/10000
G000735365	G000648515	0.164955	0	159/10000
G000215745	G000648515	0.182699	0	109/10000
G000240185	G000648515	0.154692	0	198/10000
G000247895	G000648515	0.175878	0	126/10000
G001022195	G000648515	0.158887	0	181/10000
G000195995	G000648515	0.14346	0	252/10000
G000648515	G000648515	0	0	10000/10000
G001558935	G000648515	0.133864	0	310/10000
G001187865	G000648515	0.187235	0	99/10000
G000302695	G000648515	0.216771	1.39939e-189	53/10000
G000705335	G001558935	0.218593	1.54603e-180	51/10000
G000757825	G001558935	0.202271	1.98776e-266	72/10000
G001654915	G001558935	0.209345	4.61265e-225	62/10000
G000262305	G001558935	0.207109	3.44721e-240	65/10000
G000248015	G001558935	0.177782	0	121/10000
G000463155	G001558935	0.175137	0	128/10000
G000982825	G001558935	0.178567	0	119/10000
G000621185	G001558935	0.202271	5.17215e-267	72/10000
G000759795	G001558935	0.186761	0	100/10000
G000300455	G001558935	0.183134	0	108/10000
G001022135	G001558935	0.174048	0	131/10000
G000016325	G001558935	0.183572	0	107/10000
G000735515	G001558935	0.174771	0	129/10000
G000025565	G001558935	0.158887	0	181/10000
G000694955	G001558935	0.165251	0	158/10000
G000164865	G001558935	0.171263	0	139/10000
G000757785	G001558935	0.197292	1.84481e-297	80/10000
G000735455	G001558935	0.182269	0	110/10000
G001297765	G001558935	0.169931	0	143/10000
G001571285	G001558935	0.169931	0	143/10000
G000735365	G001558935	0.178567	0	119/10000
G000215745	G001558935	0.178173	0	120/10000
G000240185	G001558935	0.180176	0	115/10000
G000247895	G001558935	0.17026	0	142/10000
G001022195	G001558935	0.178567	0	119/10000
G000195995	G001558935	0.154928	0	197/10000
G000648515	G001558935	0.133864	0	310/10000
G001558935	G001558935	0	0	10000/10000
G001187865	G001558935	0.189679	0	94/10000
G000302695	G001558935	0.213325	3.37072e-206	57/10000
G000705335	G001187865	0.236445	3.77371e-120	35/10000
G000757825	G001187865	0.203604	5.53756e-261	70/10000
G001654915	G001187865	0.228939	1.06864e-143	41/10000
G000262305	G001187865	0.209345	3.61107e-230	62/10000
G000248015	G001187865	0.200342	5.19394e-283	75/10000
G000463155	G001187865	0.198488	1.38997e-296	78/10000
G000982825	G001187865	0.205675	3.28377e-249	67/10000
G000621185	G001187865	0.204974	3.1774e-253	68/10000
G000759795	G001187865	0.191731	0	90/10000
G000300455	G001187865	0.201619	2.39408e-273	73/10000
G001022135	G001187865	0.200342	2.08378e-278	75/10000
G000016325	G001187865	0.192791	0	88/10000
G000735515	G001187865	0.197886	4.26532e-298	79/10000
G000025565	G001187865	0.198488	3.53825e-292	78/10000
G000694955	G001187865	0.190183	0	93/10000
G000164865	G001187865	0.197886	1.13213e-298	79/10000
G000757785	G001187865	0.200976	7.25964e-276	74/10000
G000735455	G001187865	0.200342	8.05103e-282	75/10000
G001297765	G001187865	0.195553	2.93349e-316	83/10000
G001571285	G001187865	0.194988	6.48352e-319	84/10000
G000735365	G001187865	0.198488	4.24152e-294	78/10000
G000215745	G001187865	0.190183	0	93/10000
G000240185	G001187865	0.200342	1.60303e-279	75/10000
G000247895	G001187865	0.196126	1.45513e-308	82/10000
G001022195	G001187865	0.193331	0	87/10000
G000195995	G001187865	0.193331	0	87/10000
G000648515	G001187865	0.187235	0	99/10000
G001558935	G001187865	0.189679	0	94/10000
G001187865	G001187865	0	0	10000/10000
G000302695	G001187865	0.212502	1.87534e-212	58/10000
G000705335	G000302695	0.22559	3.88603e-154	44/10000
G000757825	G000302695	0.201619	4.49232e-272	73/10000
G001654915	G000302695	0.224525	1.60034e-158	45/10000
G000262305	G000302695	0.206387	1.4309e-245	66/10000
G000248015	G000302695	0.213325	1.07499e-207	57/10000
G000463155	G000302695	0.189679	0	94/10000
G000982825	G000302695	0.193877	0	86/10000
G000621185	G000302695	0.207842	1.39528e-235	64/10000
G000759795	G000302695	0.207842	1.35258e-236	64/10000
G000300455	G000302695	0.212502	1.15214e-210	58/10000
G001022135	G000302695	0.215016	4.36102e-196	55/10000
G000016325	G000302695	0.219531	4.00976e-179	50/10000
G000735515	G000302695	0.217673	2.18493e-186	52/10000
G000025565	G000302695	0.224525	1.18287e-157	45/10000
G000694955	G000302695	0.207109	2.37492e-239	65/10000
G000164865	G000302695	0.203604	7.03624e-260	70/10000
G000757785	G000302695	0.204284	6.73601e-254	69/10000
G000735455	G000302695	0.214163	1.00493e-202	56/10000
G001297765	G000302695	0.211692	1.67375e-215	59/10000
G001571285	G000302695	0.213325	2.73112e-206	57/10000
G000735365	G000302695	0.212502	1.36965e-210	58/10000
G000215745	G000302695	0.210897	7.84699e-218	60/10000
G000240185	G000302695	0.222464	2.45464e-165	47/10000
G000247895	G000302695	0.206387	3.69195e-241	66/10000
G001022195	G000302695	0.214163	1.76098e-198	56/10000
G000195995	G000302695	0.212502	4.15861e-210	58/10000
G000648515	G000302695	0.216771	1.39939e-189	53/10000
G001558935	G000302695	0.213325	3.37072e-206	57/10000
G001187865	G000302695	0.212502	1.87534e-212	58/10000
G000302695	G000302695	0	0	10000/10000
