G001611775	G001038205	0.214163
G000754275	G001038205	0.273629
G000019405	G001038205	0.23011
G000827595	G001038205	0.26546
G000221945	G001038205	0.250557
G000969305	G001038205	0.247037
G000442905	G001038205	0.247037
G000348525	G001038205	0.247037
G000017245	G001038205	0.26803
G000262245	G001038205	0.291447
G900110905	G001038205	0.260703
G000007745	G001038205	0.263022
G001594265	G001038205	0.260703
G001262035	G001038205	0.256381
G001055885	G001038205	0.258493
G000261285	G001038205	0.263022
G001679325	G001038205	0.260703
G000259485	G001038205	0.260703
G000379905	G001038205	0.233808
G000027305	G001038205	0.254359
G001276545	G001038205	0.26803
G000968335	G001038205	0.258493
G001007605	G001038205	0.263022
G000772535	G001038205	0.270747
G000771775	G000021885	0.263022
G000772395	G000021885	0.263022
G000771955	G000021885	0.26546
G000772295	G000021885	0.26546
G000771805	G000021885	0.26546
G001678465	G000021885	0.256381
G000771785	G000021885	0.273629
G000771795	G000021885	0.263022
G000209675	G000021885	0.250557
G000772365	G000021885	0.260703
G000376645	G000021885	0.214163
G000238795	G000021885	0.224525
G000015885	G000021885	0.207109
G000007945	G000021885	0.236445
G000347595	G000021885	0.210897
G001652405	G000021885	0.213325
G000521765	G000021885	0.215885
G001038205	G000021885	0.215016
G000021885	G000021885	0
G000444545	G000021885	0.0162861
G000172375	G000021885	0.0262099
G000444565	G000021885	0.0368674
G000444645	G000021885	0.038308
G000444685	G000021885	0.0433296
G000688835	G000021885	0.0298031
G000444705	G000021885	0.041045
G002015085	G000021885	0.0303533
G000444605	G000021885	0.0313156
G001938355	G000021885	0.0289376
G001611775	G000021885	0.0283967
G000754275	G000021885	0.240698
G000019405	G000021885	0.260703
G000827595	G000021885	0.270747
G000221945	G000021885	0.23782
G000969305	G000021885	0.23782
G000442905	G000021885	0.240698
G000348525	G000021885	0.240698
G000017245	G000021885	0.260703
G000262245	G000021885	0.256381
G900110905	G000021885	0.240698
G000007745	G000021885	0.239237
G001594265	G000021885	0.254359
G001262035	G000021885	0.250557
G001055885	G000021885	0.239237
G000261285	G000021885	0.23011
G001679325	G000021885	0.232543
G000259485	G000021885	0.232543
G000379905	G000021885	0.250557
G000027305	G000021885	0.228939
G001276545	G000021885	0.248764
G000968335	G000021885	0.23011
G001007605	G000021885	0.232543
G000772535	G000021885	0.295981
G000771775	G000444545	0.26546
G000772395	G000444545	0.26546
G000771955	G000444545	0.26803
G000772295	G000444545	0.270747
G000771805	G000444545	0.263022
G001678465	G000444545	0.258493
G000771785	G000444545	0.273629
G000771795	G000444545	0.260703
G000209675	G000444545	0.254359
G000772365	G000444545	0.263022
G000376645	G000444545	0.205675
G000238795	G000444545	0.224525
G000015885	G000444545	0.215016
G000007945	G000444545	0.239237
G000347595	G000444545	0.217673
G001652405	G000444545	0.213325
G000521765	G000444545	0.215016
G001038205	G000444545	0.216771
G000021885	G000444545	0.0162861
G000444545	G000444545	0
G000172375	G000444545	0.0234362
G000444565	G000444545	0.0357867
G000444645	G000444545	0.037311
G000444685	G000444545	0.0407101
G000688835	G000444545	0.0288728
G000444705	G000444545	0.0390353
G002015085	G000444545	0.0282699
G000444605	G000444545	0.0304021
G001938355	G000444545	0.0277952
G001611775	G000444545	0.0278307
G000754275	G000444545	0.248764
G000019405	G000444545	0.263022
G000827595	G000444545	0.287309
G000221945	G000444545	0.236445
G000969305	G000444545	0.235108
G000442905	G000444545	0.240698
G000348525	G000444545	0.239237
G000017245	G000444545	0.263022
G000262245	G000444545	0.254359
G900110905	G000444545	0.245371
G000007745	G000444545	0.245371
G001594265	G000444545	0.258493
G001262035	G000444545	0.250557
G001055885	G000444545	0.240698
G000261285	G000444545	0.231311
G001679325	G000444545	0.235108
G000259485	G000444545	0.235108
G000379905	G000444545	0.258493
G000027305	G000444545	0.228939
G001276545	G000444545	0.247037
G000968335	G000444545	0.231311
G001007605	G000444545	0.233808
G000772535	G000444545	0.291447
G000771775	G000172375	0.279978
G000772395	G000172375	0.283502
G000771955	G000172375	0.287309
G000772295	G000172375	0.287309
G000771805	G000172375	0.276697
G001678465	G000172375	0.279978
G000771785	G000172375	0.283502
G000771795	G000172375	0.276697
G000209675	G000172375	0.279978
G000772365	G000172375	0.276697
G000376645	G000172375	0.220489
G000238795	G000172375	0.22559
G000015885	G000172375	0.212502
G000007945	G000172375	0.242205
G000347595	G000172375	0.215885
G001652405	G000172375	0.215885
G000521765	G000172375	0.214163
G001038205	G000172375	0.216771
G000021885	G000172375	0.0262099
G000444545	G000172375	0.0234362
G000172375	G000172375	0
G000444565	G000172375	0.0423635
G000444645	G000172375	0.0425838
G000444685	G000172375	0.0434506
G000688835	G000172375	0.0356572
G000444705	G000172375	0.0401053
G002015085	G000172375	0.0358575
G000444605	G000172375	0.0364304
G001938355	G000172375	0.0354933
G001611775	G000172375	0.0353071
G000754275	G000172375	0.248764
G000019405	G000172375	0.25242
G000827595	G000172375	0.270747
G000221945	G000172375	0.254359
G000969305	G000172375	0.25242
G000442905	G000172375	0.256381
G000348525	G000172375	0.254359
G000017245	G000172375	0.270747
G000262245	G000172375	0.258493
G900110905	G000172375	0.260703
G000007745	G000172375	0.256381
G001594265	G000172375	0.276697
G001262035	G000172375	0.256381
G001055885	G000172375	0.239237
G000261285	G000172375	0.235108
G001679325	G000172375	0.239237
G000259485	G000172375	0.239237
G000379905	G000172375	0.254359
G000027305	G000172375	0.231311
G001276545	G000172375	0.242205
G000968335	G000172375	0.233808
G001007605	G000172375	0.235108
G000772535	G000172375	0.287309
G000771775	G000444565	0.26803
G000772395	G000444565	0.26546
G000771955	G000444565	0.258493
G000772295	G000444565	0.26803
G000771805	G000444565	0.258493
G001678465	G000444565	0.26803
G000771785	G000444565	0.270747
G000771795	G000444565	0.26546
G000209675	G000444565	0.254359
G000772365	G000444565	0.260703
G000376645	G000444565	0.218593
G000238795	G000444565	0.224525
G000015885	G000444565	0.219531
G000007945	G000444565	0.245371
G000347595	G000444565	0.206387
G001652405	G000444565	0.215016
G000521765	G000444565	0.209345
G001038205	G000444565	0.221466
G000021885	G000444565	0.0368674
G000444545	G000444565	0.0357867
G000172375	G000444565	0.0423635
G000444565	G000444565	0
G000444645	G000444565	0.0320207
G000444685	G000444565	0.0320621
G000688835	G000444565	0.0204389
G000444705	G000444565	0.0319071
G002015085	G000444565	0.0199905
G000444605	G000444565	0.0229085
G001938355	G000444565	0.0208551
G001611775	G000444565	0.0205657
G000754275	G000444565	0.256381
G000019405	G000444565	0.248764
G000827595	G000444565	0.291447
G000221945	G000444565	0.248764
G000969305	G000444565	0.243761
G000442905	G000444565	0.248764
G000348525	G000444565	0.247037
G000017245	G000444565	0.273629
G000262245	G000444565	0.26546
G900110905	G000444565	0.25242
G000007745	G000444565	0.254359
G001594265	G000444565	0.263022
G001262035	G000444565	0.250557
G001055885	G000444565	0.242205
G000261285	G000444565	0.233808
G001679325	G000444565	0.235108
G000259485	G000444565	0.233808
G000379905	G000444565	0.260703
G000027305	G000444565	0.240698
G001276545	G000444565	0.256381
G000968335	G000444565	0.240698
G001007605	G000444565	0.242205
G000772535	G000444565	0.291447
G000771775	G000444645	0.26803
G000772395	G000444645	0.270747
G000771955	G000444645	0.276697
G000772295	G000444645	0.283502
G000771805	G000444645	0.26546
G001678465	G000444645	0.270747
G000771785	G000444645	0.287309
G000771795	G000444645	0.270747
G000209675	G000444645	0.26803
G000772365	G000444645	0.270747
G000376645	G000444645	0.22668
G000238795	G000444645	0.223483
G000015885	G000444645	0.215016
G000007945	G000444645	0.239237
G000347595	G000444645	0.222464
G001652405	G000444645	0.221466
G000521765	G000444645	0.221466
G001038205	G000444645	0.221466
G000021885	G000444645	0.038308
G000444545	G000444645	0.037311
G000172375	G000444645	0.0425838
G000444565	G000444645	0.0320207
G000444645	G000444645	0
G000444685	G000444645	0.0354817
G000688835	G000444645	0.0229011
G000444705	G000444645	0.0291328
G002015085	G000444645	0.0239216
G000444605	G000444645	0.0245258
G001938355	G000444645	0.0217725
G001611775	G000444645	0.0219984
G000754275	G000444645	0.243761
G000019405	G000444645	0.258493
G000827595	G000444645	0.26803
G000221945	G000444645	0.243761
G000969305	G000444645	0.23782
G000442905	G000444645	0.242205
G000348525	G000444645	0.242205
G000017245	G000444645	0.263022
G000262245	G000444645	0.258493
G900110905	G000444645	0.25242
G000007745	G000444645	0.25242
G001594265	G000444645	0.26546
G001262035	G000444645	0.247037
G001055885	G000444645	0.232543
G000261285	G000444645	0.23011
G001679325	G000444645	0.231311
G000259485	G000444645	0.231311
G000379905	G000444645	0.260703
G000027305	G000444645	0.236445
G001276545	G000444645	0.247037
G000968335	G000444645	0.233808
G001007605	G000444645	0.236445
G000772535	G000444645	0.287309
G000771775	G000444685	0.273629
G000772395	G000444685	0.270747
G000771955	G000444685	0.276697
G000772295	G000444685	0.276697
G000771805	G000444685	0.270747
G001678465	G000444685	0.276697
G000771785	G000444685	0.283502
G000771795	G000444685	0.273629
G000209675	G000444685	0.270747
G000772365	G000444685	0.270747
G000376645	G000444685	0.22559
G000238795	G000444685	0.23011
G000015885	G000444685	0.231311
G000007945	G000444685	0.248764
G000347595	G000444685	0.231311
G001652405	G000444685	0.23011
G000521765	G000444685	0.232543
G001038205	G000444685	0.23011
G000021885	G000444685	0.0433296
G000444545	G000444685	0.0407101
G000172375	G000444685	0.0434506
G000444565	G000444685	0.0320621
G000444645	G000444685	0.0354817
G000444685	G000444685	0
G000688835	G000444685	0.0267421
G000444705	G000444685	0.0368797
G002015085	G000444685	0.0256718
G000444605	G000444685	0.0262936
G001938355	G000444685	0.026819
G001611775	G000444685	0.0266059
G000754275	G000444685	0.256381
G000019405	G000444685	0.273629
G000827595	G000444685	0.295981
G000221945	G000444685	0.25242
G000969305	G000444685	0.245371
G000442905	G000444685	0.254359
G000348525	G000444685	0.250557
G000017245	G000444685	0.279978
G000262245	G000444685	0.258493
G900110905	G000444685	0.260703
G000007745	G000444685	0.263022
G001594265	G000444685	0.283502
G001262035	G000444685	0.260703
G001055885	G000444685	0.245371
G000261285	G000444685	0.235108
G001679325	G000444685	0.235108
G000259485	G000444685	0.235108
G000379905	G000444685	0.295981
G000027305	G000444685	0.240698
G001276545	G000444685	0.25242
G000968335	G000444685	0.23782
G001007605	G000444685	0.239237
G000772535	G000444685	0.300994
G000771775	G000688835	0.260703
G000772395	G000688835	0.260703
G000771955	G000688835	0.254359
G000772295	G000688835	0.26546
G000771805	G000688835	0.254359
G001678465	G000688835	0.263022
G000771785	G000688835	0.270747
G000771795	G000688835	0.260703
G000209675	G000688835	0.25242
G000772365	G000688835	0.260703
G000376645	G000688835	0.213325
G000238795	G000688835	0.219531
G000015885	G000688835	0.209345
G000007945	G000688835	0.233808
G000347595	G000688835	0.207109
G001652405	G000688835	0.208588
G000521765	G000688835	0.209345
G001038205	G000688835	0.218593
G000021885	G000688835	0.0298031
G000444545	G000688835	0.0288728
G000172375	G000688835	0.0356572
G000444565	G000688835	0.0204389
G000444645	G000688835	0.0229011
G000444685	G000688835	0.0267421
G000688835	G000688835	0
G000444705	G000688835	0.0232193
G002015085	G000688835	0.011648
G000444605	G000688835	0.013714
G001938355	G000688835	0.0111497
G001611775	G000688835	0.0113485
G000754275	G000688835	0.245371
G000019405	G000688835	0.256381
G000827595	G000688835	0.273629
G000221945	G000688835	0.239237
G000969305	G000688835	0.239237
G000442905	G000688835	0.243761
G000348525	G000688835	0.242205
G000017245	G000688835	0.260703
G000262245	G000688835	0.247037
G900110905	G000688835	0.247037
G000007745	G000688835	0.25242
G001594265	G000688835	0.263022
G001262035	G000688835	0.243761
G001055885	G000688835	0.232543
G000261285	G000688835	0.22668
G001679325	G000688835	0.227796
G000259485	G000688835	0.227796
G000379905	G000688835	0.25242
G000027305	G000688835	0.232543
G001276545	G000688835	0.245371
G000968335	G000688835	0.231311
G001007605	G000688835	0.233808
G000772535	G000688835	0.287309
G000771775	G000444705	0.26546
G000772395	G000444705	0.26803
G000771955	G000444705	0.26803
G000772295	G000444705	0.273629
G000771805	G000444705	0.254359
G001678465	G000444705	0.26803
G000771785	G000444705	0.276697
G000771795	G000444705	0.26803
G000209675	G000444705	0.26546
G000772365	G000444705	0.26546
G000376645	G000444705	0.22668
G000238795	G000444705	0.233808
G000015885	G000444705	0.217673
G000007945	G000444705	0.254359
G000347595	G000444705	0.23011
G001652405	G000444705	0.22559
G000521765	G000444705	0.22668
G001038205	G000444705	0.236445
G000021885	G000444705	0.041045
G000444545	G000444705	0.0390353
G000172375	G000444705	0.0401053
G000444565	G000444705	0.0319071
G000444645	G000444705	0.0291328
G000444685	G000444705	0.0368797
G000688835	G000444705	0.0232193
G000444705	G000444705	0
G002015085	G000444705	0.0230634
G000444605	G000444705	0.022835
G001938355	G000444705	0.02237
G001611775	G000444705	0.0226014
G000754275	G000444705	0.25242
G000019405	G000444705	0.26803
G000827595	G000444705	0.283502
G000221945	G000444705	0.26803
G000969305	G000444705	0.260703
G000442905	G000444705	0.273629
G000348525	G000444705	0.270747
G000017245	G000444705	0.270747
G000262245	G000444705	0.258493
G900110905	G000444705	0.26546
G000007745	G000444705	0.26546
G001594265	G000444705	0.279978
G001262035	G000444705	0.260703
G001055885	G000444705	0.25242
G000261285	G000444705	0.245371
G001679325	G000444705	0.248764
G000259485	G000444705	0.248764
G000379905	G000444705	0.270747
G000027305	G000444705	0.245371
G001276545	G000444705	0.26546
G000968335	G000444705	0.248764
G001007605	G000444705	0.250557
G000772535	G000444705	0.295981
G000771775	G002015085	0.258493
G000772395	G002015085	0.254359
G000771955	G002015085	0.256381
G000772295	G002015085	0.26546
G000771805	G002015085	0.254359
G001678465	G002015085	0.258493
G000771785	G002015085	0.26546
G000771795	G002015085	0.256381
G000209675	G002015085	0.25242
G000772365	G002015085	0.258493
G000376645	G002015085	0.216771
G000238795	G002015085	0.222464
G000015885	G002015085	0.211692
G000007945	G002015085	0.235108
G000347595	G002015085	0.212502
G001652405	G002015085	0.210114
G000521765	G002015085	0.210114
G001038205	G002015085	0.214163
G000021885	G002015085	0.0303533
G000444545	G002015085	0.0282699
G000172375	G002015085	0.0358575
G000444565	G002015085	0.0199905
G000444645	G002015085	0.0239216
G000444685	G002015085	0.0256718
G000688835	G002015085	0.011648
G000444705	G002015085	0.0230634
G002015085	G002015085	0
G000444605	G002015085	0.0137389
G001938355	G002015085	0.0108789
G001611775	G002015085	0.0108009
G000754275	G002015085	0.250557
G000019405	G002015085	0.258493
G000827595	G002015085	0.270747
G000221945	G002015085	0.236445
G000969305	G002015085	0.240698
G000442905	G002015085	0.242205
G000348525	G002015085	0.240698
G000017245	G002015085	0.263022
G000262245	G002015085	0.254359
G900110905	G002015085	0.247037
G000007745	G002015085	0.247037
G001594265	G002015085	0.260703
G001262035	G002015085	0.247037
G001055885	G002015085	0.236445
G000261285	G002015085	0.227796
G001679325	G002015085	0.23011
G000259485	G002015085	0.228939
G000379905	G002015085	0.256381
G000027305	G002015085	0.233808
G001276545	G002015085	0.247037
G000968335	G002015085	0.232543
G001007605	G002015085	0.235108
G000772535	G002015085	0.279978
G000771775	G000444605	0.26546
G000772395	G000444605	0.260703
G000771955	G000444605	0.258493
G000772295	G000444605	0.26546
G000771805	G000444605	0.254359
G001678465	G000444605	0.26803
G000771785	G000444605	0.273629
G000771795	G000444605	0.260703
G000209675	G000444605	0.256381
G000772365	G000444605	0.26546
G000376645	G000444605	0.216771
G000238795	G000444605	0.222464
G000015885	G000444605	0.211692
G000007945	G000444605	0.23782
G000347595	G000444605	0.210114
G001652405	G000444605	0.210897
G000521765	G000444605	0.215016
G001038205	G000444605	0.217673
G000021885	G000444605	0.0313156
G000444545	G000444605	0.0304021
G000172375	G000444605	0.0364304
G000444565	G000444605	0.0229085
G000444645	G000444605	0.0245258
G000444685	G000444605	0.0262936
G000688835	G000444605	0.013714
G000444705	G000444605	0.022835
G002015085	G000444605	0.0137389
G000444605	G000444605	0
G001938355	G000444605	0.0126441
G001611775	G000444605	0.0127767
G000754275	G000444605	0.250557
G000019405	G000444605	0.263022
G000827595	G000444605	0.279978
G000221945	G000444605	0.250557
G000969305	G000444605	0.248764
G000442905	G000444605	0.256381
G000348525	G000444605	0.25242
G000017245	G000444605	0.26803
G000262245	G000444605	0.254359
G900110905	G000444605	0.258493
G000007745	G000444605	0.260703
G001594265	G000444605	0.258493
G001262035	G000444605	0.245371
G001055885	G000444605	0.245371
G000261285	G000444605	0.236445
G001679325	G000444605	0.23782
G000259485	G000444605	0.23782
G000379905	G000444605	0.263022
G000027305	G000444605	0.245371
G001276545	G000444605	0.260703
G000968335	G000444605	0.240698
G001007605	G000444605	0.243761
G000772535	G000444605	0.291447
G000771775	G001938355	0.263022
G000772395	G001938355	0.254359
G000771955	G001938355	0.256381
G000772295	G001938355	0.26546
G000771805	G001938355	0.256381
G001678465	G001938355	0.260703
G000771785	G001938355	0.26546
G000771795	G001938355	0.256381
G000209675	G001938355	0.250557
G000772365	G001938355	0.260703
G000376645	G001938355	0.213325
G000238795	G001938355	0.221466
G000015885	G001938355	0.212502
G000007945	G001938355	0.233808
G000347595	G001938355	0.213325
G001652405	G001938355	0.210897
G000521765	G001938355	0.211692
G001038205	G001938355	0.213325
G000021885	G001938355	0.0289376
G000444545	G001938355	0.0277952
G000172375	G001938355	0.0354933
G000444565	G001938355	0.0208551
G000444645	G001938355	0.0217725
G000444685	G001938355	0.026819
G000688835	G001938355	0.0111497
G000444705	G001938355	0.02237
G002015085	G001938355	0.0108789
G000444605	G001938355	0.0126441
G001938355	G001938355	0
G001611775	G001938355	0.00421836
G000754275	G001938355	0.248764
G000019405	G001938355	0.256381
G000827595	G001938355	0.276697
G000221945	G001938355	0.239237
G000969305	G001938355	0.239237
G000442905	G001938355	0.242205
G000348525	G001938355	0.240698
G000017245	G001938355	0.263022
G000262245	G001938355	0.254359
G900110905	G001938355	0.247037
G000007745	G001938355	0.250557
G001594265	G001938355	0.254359
G001262035	G001938355	0.245371
G001055885	G001938355	0.236445
G000261285	G001938355	0.227796
G001679325	G001938355	0.228939
G000259485	G001938355	0.228939
G000379905	G001938355	0.254359
G000027305	G001938355	0.233808
G001276545	G001938355	0.248764
G000968335	G001938355	0.231311
G001007605	G001938355	0.233808
G000772535	G001938355	0.279978
G000771775	G001611775	0.258493
G000772395	G001611775	0.250557
G000771955	G001611775	0.25242
G000772295	G001611775	0.263022
G000771805	G001611775	0.25242
G001678465	G001611775	0.256381
G000771785	G001611775	0.263022
G000771795	G001611775	0.250557
G000209675	G001611775	0.247037
G000772365	G001611775	0.256381
G000376645	G001611775	0.211692
G000238795	G001611775	0.220489
G000015885	G001611775	0.210114
G000007945	G001611775	0.235108
G000347595	G001611775	0.211692
G001652405	G001611775	0.210897
G000521765	G001611775	0.210897
G001038205	G001611775	0.214163
G000021885	G001611775	0.0283967
G000444545	G001611775	0.0278307
G000172375	G001611775	0.0353071
G000444565	G001611775	0.0205657
G000444645	G001611775	0.0219984
G000444685	G001611775	0.0266059
G000688835	G001611775	0.0113485
G000444705	G001611775	0.0226014
G002015085	G001611775	0.0108009
G000444605	G001611775	0.0127767
G001938355	G001611775	0.00421836
G001611775	G001611775	0
G000754275	G001611775	0.248764
G000019405	G001611775	0.256381
G000827595	G001611775	0.273629
G000221945	G001611775	0.23782
G000969305	G001611775	0.236445
G000442905	G001611775	0.240698
G000348525	G001611775	0.239237
G000017245	G001611775	0.263022
G000262245	G001611775	0.25242
G900110905	G001611775	0.247037
G000007745	G001611775	0.250557
G001594265	G001611775	0.25242
G001262035	G001611775	0.245371
G001055885	G001611775	0.236445
G000261285	G001611775	0.22668
G001679325	G001611775	0.227796
G000259485	G001611775	0.227796
G000379905	G001611775	0.254359
G000027305	G001611775	0.232543
G001276545	G001611775	0.247037
G000968335	G001611775	0.231311
G001007605	G001611775	0.235108
G000772535	G001611775	0.279978
G000771775	G000754275	0.260703
G000772395	G000754275	0.263022
G000771955	G000754275	0.263022
G000772295	G000754275	0.263022
G000771805	G000754275	0.258493
G001678465	G000754275	0.258493
G000771785	G000754275	0.263022
G000771795	G000754275	0.258493
G000209675	G000754275	0.260703
G000772365	G000754275	0.258493
G000376645	G000754275	0.221466
G000238795	G000754275	0.243761
G000015885	G000754275	0.245371
G000007945	G000754275	0.248764
G000347595	G000754275	0.26546
G001652405	G000754275	0.256381
G000521765	G000754275	0.254359
G001038205	G000754275	0.273629
G000021885	G000754275	0.240698
G000444545	G000754275	0.248764
G000172375	G000754275	0.248764
G000444565	G000754275	0.256381
G000444645	G000754275	0.243761
G000444685	G000754275	0.256381
G000688835	G000754275	0.245371
G000444705	G000754275	0.25242
G002015085	G000754275	0.250557
G000444605	G000754275	0.250557
G001938355	G000754275	0.248764
G001611775	G000754275	0.248764
G000754275	G000754275	0
G000019405	G000754275	0.248764
G000827595	G000754275	0.248764
G000221945	G000754275	0.239237
G000969305	G000754275	0.239237
G000442905	G000754275	0.235108
G000348525	G000754275	0.235108
G000017245	G000754275	0.256381
G000262245	G000754275	0.231311
G900110905	G000754275	0.245371
G000007745	G000754275	0.247037
G001594265	G000754275	0.245371
G001262035	G000754275	0.235108
G001055885	G000754275	0.23011
G000261285	G000754275	0.233808
G001679325	G000754275	0.23782
G000259485	G000754275	0.23782
G000379905	G000754275	0.250557
G000027305	G000754275	0.243761
G001276545	G000754275	0.254359
G000968335	G000754275	0.239237
G001007605	G000754275	0.242205
G000772535	G000754275	0.283502
G000771775	G000019405	0.247037
G000772395	G000019405	0.258493
G000771955	G000019405	0.243761
G000772295	G000019405	0.23782
G000771805	G000019405	0.254359
G001678465	G000019405	0.256381
G000771785	G000019405	0.254359
G000771795	G000019405	0.256381
G000209675	G000019405	0.239237
G000772365	G000019405	0.258493
G000376645	G000019405	0.171602
G000238795	G000019405	0.258493
G000015885	G000019405	0.260703
G000007945	G000019405	0.258493
G000347595	G000019405	0.23782
G001652405	G000019405	0.26803
G000521765	G000019405	0.17026
G001038205	G000019405	0.23011
G000021885	G000019405	0.260703
G000444545	G000019405	0.263022
G000172375	G000019405	0.25242
G000444565	G000019405	0.248764
G000444645	G000019405	0.258493
G000444685	G000019405	0.273629
G000688835	G000019405	0.256381
G000444705	G000019405	0.26803
G002015085	G000019405	0.258493
G000444605	G000019405	0.263022
G001938355	G000019405	0.256381
G001611775	G000019405	0.256381
G000754275	G000019405	0.248764
G000019405	G000019405	0
G000827595	G000019405	0.260703
G000221945	G000019405	0.25242
G000969305	G000019405	0.23782
G000442905	G000019405	0.212502
G000348525	G000019405	0.212502
G000017245	G000019405	0.26803
G000262245	G000019405	0.248764
G900110905	G000019405	0.254359
G000007745	G000019405	0.258493
G001594265	G000019405	0.270747
G001262035	G000019405	0.26546
G001055885	G000019405	0.247037
G000261285	G000019405	0.248764
G001679325	G000019405	0.245371
G000259485	G000019405	0.245371
G000379905	G000019405	0.256381
G000027305	G000019405	0.233808
G001276545	G000019405	0.243761
G000968335	G000019405	0.236445
G001007605	G000019405	0.23782
G000772535	G000019405	0.291447
G000771775	G000827595	0.276697
G000772395	G000827595	0.243761
G000771955	G000827595	0.287309
G000772295	G000827595	0.242205
G000771805	G000827595	0.273629
G001678465	G000827595	0.26546
G000771785	G000827595	0.279978
G000771795	G000827595	0.270747
G000209675	G000827595	0.239237
G000772365	G000827595	0.279978
G000376645	G000827595	0.287309
G000238795	G000827595	0.236445
G000015885	G000827595	0.26803
G000007945	G000827595	0.270747
G000347595	G000827595	0.26546
G001652405	G000827595	0.26803
G000521765	G000827595	0.273629
G001038205	G000827595	0.26546
G000021885	G000827595	0.270747
G000444545	G000827595	0.287309
G000172375	G000827595	0.270747
G000444565	G000827595	0.291447
G000444645	G000827595	0.26803
G000444685	G000827595	0.295981
G000688835	G000827595	0.273629
G000444705	G000827595	0.283502
G002015085	G000827595	0.270747
G000444605	G000827595	0.279978
G001938355	G000827595	0.276697
G001611775	G000827595	0.273629
G000754275	G000827595	0.248764
G000019405	G000827595	0.260703
G000827595	G000827595	0
G000221945	G000827595	0.222464
G000969305	G000827595	0.240698
G000442905	G000827595	0.23782
G000348525	G000827595	0.23782
G000017245	G000827595	0.240698
G000262245	G000827595	0.254359
G900110905	G000827595	0.228939
G000007745	G000827595	0.206387
G001594265	G000827595	0.233808
G001262035	G000827595	0.243761
G001055885	G000827595	0.254359
G000261285	G000827595	0.256381
G001679325	G000827595	0.254359
G000259485	G000827595	0.256381
G000379905	G000827595	0.242205
G000027305	G000827595	0.260703
G001276545	G000827595	0.26803
G000968335	G000827595	0.260703
G001007605	G000827595	0.26546
G000772535	G000827595	0.256381
G000771775	G000221945	0.184912
G000772395	G000221945	0.191731
G000771955	G000221945	0.172288
G000772295	G000221945	0.174048
G000771805	G000221945	0.211692
G001678465	G000221945	0.206387
G000771785	G000221945	0.243761
G000771795	G000221945	0.204284
G000209675	G000221945	0.181421
G000772365	G000221945	0.200342
G000376645	G000221945	0.254359
G000238795	G000221945	0.233808
G000015885	G000221945	0.256381
G000007945	G000221945	0.256381
G000347595	G000221945	0.245371
G001652405	G000221945	0.245371
G000521765	G000221945	0.247037
G001038205	G000221945	0.250557
G000021885	G000221945	0.23782
G000444545	G000221945	0.236445
G000172375	G000221945	0.254359
G000444565	G000221945	0.248764
G000444645	G000221945	0.243761
G000444685	G000221945	0.25242
G000688835	G000221945	0.239237
G000444705	G000221945	0.26803
G002015085	G000221945	0.236445
G000444605	G000221945	0.250557
G001938355	G000221945	0.239237
G001611775	G000221945	0.23782
G000754275	G000221945	0.239237
G000019405	G000221945	0.25242
G000827595	G000221945	0.222464
G000221945	G000221945	0
G000969305	G000221945	0.0251205
G000442905	G000221945	0.0226087
G000348525	G000221945	0.0225579
G000017245	G000221945	0.247037
G000262245	G000221945	0.235108
G900110905	G000221945	0.242205
G000007745	G000221945	0.243761
G001594265	G000221945	0.250557
G001262035	G000221945	0.248764
G001055885	G000221945	0.235108
G000261285	G000221945	0.243761
G001679325	G000221945	0.239237
G000259485	G000221945	0.239237
G000379905	G000221945	0.236445
G000027305	G000221945	0.239237
G001276545	G000221945	0.247037
G000968335	G000221945	0.233808
G001007605	G000221945	0.235108
G000772535	G000221945	0.291447
G000771775	G000969305	0.200976
G000772395	G000969305	0.193877
G000771955	G000969305	0.174771
G000772295	G000969305	0.191209
G000771805	G000969305	0.221466
G001678465	G000969305	0.224525
G000771785	G000969305	0.240698
G000771795	G000969305	0.221466
G000209675	G000969305	0.192258
G000772365	G000969305	0.193877
G000376645	G000969305	0.243761
G000238795	G000969305	0.25242
G000015885	G000969305	0.250557
G000007945	G000969305	0.256381
G000347595	G000969305	0.247037
G001652405	G000969305	0.245371
G000521765	G000969305	0.245371
G001038205	G000969305	0.247037
G000021885	G000969305	0.23782
G000444545	G000969305	0.235108
G000172375	G000969305	0.25242
G000444565	G000969305	0.243761
G000444645	G000969305	0.23782
G000444685	G000969305	0.245371
G000688835	G000969305	0.239237
G000444705	G000969305	0.260703
G002015085	G000969305	0.240698
G000444605	G000969305	0.248764
G001938355	G000969305	0.239237
G001611775	G000969305	0.236445
G000754275	G000969305	0.239237
G000019405	G000969305	0.23782
G000827595	G000969305	0.240698
G000221945	G000969305	0.0251205
G000969305	G000969305	0
G000442905	G000969305	0.0138685
G000348525	G000969305	0.0139536
G000017245	G000969305	0.245371
G000262245	G000969305	0.227796
G900110905	G000969305	0.245371
G000007745	G000969305	0.247037
G001594265	G000969305	0.245371
G001262035	G000969305	0.245371
G001055885	G000969305	0.235108
G000261285	G000969305	0.236445
G001679325	G000969305	0.23782
G000259485	G000969305	0.23782
G000379905	G000969305	0.250557
G000027305	G000969305	0.236445
G001276545	G000969305	0.245371
G000968335	G000969305	0.236445
G001007605	G000969305	0.23782
G000772535	G000969305	0.283502
G000771775	G000442905	0.192791
G000772395	G000442905	0.184912
G000771955	G000442905	0.175506
